CPR_MARKETINGCARRIER,CPR_OTHERCARRIER,CPR_FLIGHTNUMBER,CPR_OPERSUFFIX,CPR_BOARDPOINT,CPR_OFFPOINT,CPR_INBOUNDSERVICE,CPR_DEPARTDATE1,CPR_DEPARTDATE2,CPR_DEPARTTIME1,CPR_DEPARTTIME2,CPR_ARRIVALDATE1,CPR_ARRIVALDATE2,ID_PRODUCTLEVEL,ID_CUSTOMERLEVEL,CPR_TRANSPORTQUAL,CPR_AIRLINEDESIG,CPR_FLIGHTNO,CPR_FLIGHTSUFFIX,CPR_CODESHARETYPE,CPR_OTHERCOMPANY,CPR_COMPANYID,CPR_ORIGIN,CPR_DESTINATION,CPR_FAREFAMILY,CPR_NUMBER,CPR_WEIGHT,CPR_UNITQUAL,CPR_COMPSTATUS,CPR_FARE_INDICATOR,CPR_FARE_ACTION,CPR_FARE_QUALIFIER,CPR_FARE_AMOUNT,CPR_FARE_CURRENCY,CPR_SPL_NUMBER,CPR_PRV_CPNNUMBER,CPR_COUPON_COMPANY,CPR_DATALENGTH,CPR_DATATYPE,CPR_BINARYDATA,DWH_SNAPSHOTTIMESTAMP,CPR_ARRIVALTIME1,CPR_ARRIVALTIME2,CPR_DEPARTDATE,CPR_ARRIVALDATE
MH,,2660,,KUL,TWU,,,,,,,,155685336,54143225,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:44.357,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685337,54143226,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:44.607,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685338,54143227,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:44.870,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685339,54143228,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:45.103,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685340,54143229,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:45.353,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685341,54143230,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:45.620,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685342,54143231,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:45.933,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685343,54143232,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:46.183,,,2022-05-28,
MH,,2665,,TWU,KUL,,,,,,,,155685344,54143232,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:46.353,,,2022-05-31,
MH,,616,,SIN,KUL,,,,,,,,155685345,54143233,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:46.510,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685346,54143233,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:46.713,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685347,54143234,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:01:46.950,,,2022-05-28,
MH,,7425,,TWU,KUL,,,,,,,,155685348,54143234,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,2,MH,,,,29MAY2022:08:01:47.137,,,2022-05-29,
MH,,2660,,KUL,TWU,,,,,,,,155685349,54143235,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:01:47.323,,,2022-05-28,
MH,,7425,,TWU,KUL,,,,,,,,155685350,54143235,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,2,MH,,,,29MAY2022:08:01:47.510,,,2022-05-29,
MH,,2660,,KUL,TWU,,,,,,,,155685351,54143236,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:01:47.743,,,2022-05-28,
MH,,7425,,TWU,KUL,,,,,,,,155685352,54143236,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,2,MH,,,,29MAY2022:08:01:47.980,,,2022-05-29,
MH,,606,,SIN,KUL,,,,,,,,155685353,54143237,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:48.247,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685354,54143237,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:48.467,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685355,54143237,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:08:01:48.700,,,2022-06-01,
MH,,607,,KUL,SIN,,,,,,,,155685356,54143237,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:48.857,,,2022-06-01,
MH,,616,,SIN,KUL,,,,,,,,155685357,54143238,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:49.107,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685358,54143238,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:49.357,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685359,54143238,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:49.607,,,2022-06-01,
MH,,607,,KUL,SIN,,,,,,,,155685360,54143238,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:49.733,,,2022-06-01,
MH,,2660,,KUL,TWU,,,,,,,,155685361,54143239,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:49.903,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685362,54143240,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:50.140,,,2022-05-28,
MH,,2665,,TWU,KUL,,,,,,,,155685363,54143240,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:50.340,,,2022-05-31,
MH,,2660,,KUL,TWU,,,,,,,,155685364,54143241,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:50.527,,,2022-05-28,
MH,,2665,,TWU,KUL,,,,,,,,155685365,54143241,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:50.713,,,2022-05-31,
MH,,606,,SIN,KUL,,,,,,,,155685366,54143242,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:50.917,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685367,54143242,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:51.103,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685368,54143242,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:08:01:51.290,,,2022-06-01,
MH,,607,,KUL,SIN,,,,,,,,155685369,54143242,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:51.417,,,2022-06-01,
MH,,2660,,KUL,TWU,,,,,,,,155685370,54143243,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:51.557,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685371,54143243,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:51.683,,,2022-06-08,
MH,,1397,,KBR,KUL,,,,,,,,155685372,54143244,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:51.823,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685373,54143244,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:51.950,,,2022-05-28,
MH,,1397,,KBR,KUL,,,,,,,,155685374,54143245,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:52.103,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685375,54143245,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:52.230,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685376,54143246,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:52.400,,,2022-05-28,
MH,,7425,,TWU,KUL,,,,,,,,155685377,54143246,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:08:01:52.603,,,2022-05-31,
MH,,2660,,KUL,TWU,,,,,,,,155685378,54143247,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:52.793,,,2022-05-28,
MH,,2665,,TWU,KUL,,,,,,,,155685379,54143247,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:08:01:52.983,,,2022-05-31,
MH,,2660,,KUL,TWU,,,,,,,,155685380,54143248,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:53.170,,,2022-05-28,
MH,,2665,,TWU,KUL,,,,,,,,155685381,54143248,,,,,,MH,1A,,,,,35,,NAU,,,,,,,,,,,,29MAY2022:08:01:53.387,,,2022-05-31,
MH,,2660,,KUL,TWU,,,,,,,,155685382,54143249,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32692E+12,1,MH,,,,29MAY2022:08:01:53.590,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685383,54143250,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32692E+12,1,MH,,,,29MAY2022:08:01:53.797,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685384,54143251,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:54.030,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685385,54143251,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:54.230,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685386,54143252,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:54.403,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685387,54143252,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:54.607,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685388,54143253,,,,,,MH,1A,,,,,,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:54.780,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685389,54143253,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:54.980,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685390,54143254,,,,,,MH,1A,,,,,,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:55.120,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685391,54143254,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:55.280,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685392,54143255,,,,,,MH,1A,,,,,,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:55.433,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685393,54143255,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:55.620,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685394,54143256,,,,,,MH,1A,,,,,,,NAU,,,,,,2.3265E+12,1,MH,,,,29MAY2022:08:01:55.780,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685395,54143256,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:55.950,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685396,54143257,,,,,,MH,1A,,,,,10,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:56.090,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685397,54143258,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:56.293,,,2022-05-28,
MH,,1253,,AOR,KUL,,,,,,,,155685398,54143259,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:56.650,,,2022-05-26,
MH,,2660,,KUL,TWU,,,,,,,,155685399,54143259,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:56.807,,,2022-05-27,
MH,,1205,,AOR,KUL,,,,,,,,155685400,54143259,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:56.963,,,2022-05-27,
MH,,2664,,KUL,TWU,,,,,,,,155685401,54143259,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:57.070,,,2022-05-27,
MH,,1209,,AOR,KUL,,,,,,,,155685402,54143259,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:57.163,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685403,54143259,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:57.303,,,2022-05-28,
MH,,1253,,AOR,KUL,,,,,,,,155685404,54143260,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:57.570,,,2022-05-26,
MH,,2660,,KUL,TWU,,,,,,,,155685405,54143260,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:57.760,,,2022-05-27,
MH,,1205,,AOR,KUL,,,,,,,,155685406,54143260,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:57.913,,,2022-05-27,
MH,,2664,,KUL,TWU,,,,,,,,155685407,54143260,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:01:58.057,,,2022-05-27,
MH,,1209,,AOR,KUL,,,,,,,,155685408,54143260,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:58.180,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685409,54143260,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:58.320,,,2022-05-28,
MH,,606,,SIN,KUL,,,,,,,,155685410,54143261,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:58.493,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685411,54143261,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:01:58.680,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685412,54143261,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:58.867,,,2022-05-31,
MH,,603,,KUL,SIN,,,,,,,,155685413,54143261,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:58.993,,,2022-06-01,
MH,,2660,,KUL,TWU,,,,,,,,155685414,54143262,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:59.180,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685415,54143262,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:59.380,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685416,54143263,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:59.537,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685417,54143263,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:01:59.740,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685418,54143264,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:01:59.880,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685419,54143264,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:02:00.077,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685420,54143265,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:02:00.223,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685421,54143265,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:02:00.410,,,2022-06-08,
MH,,2660,,KUL,TWU,,,,,,,,155685422,54143266,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:08:02:00.570,,,2022-05-28,
MH,,2660,,KUL,TWU,,,,,,,,155685423,54143267,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32699E+12,1,MH,,,,29MAY2022:08:02:00.770,,,2022-05-28,
MH,,7425,,TWU,KUL,,,,,,,,155685424,54143267,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:02:00.943,,,2022-06-07,
MH,,616,,SIN,KUL,,,,,,,,155685425,54143268,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:02:01.130,,,2022-05-27,
MH,,2660,,KUL,TWU,,,,,,,,155685426,54143268,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:02:01.320,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685427,54143269,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.220,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685428,54143270,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:24.250,,,2022-05-28,
MH,,605,,KUL,SIN,,,,,,,,155685429,54143270,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.280,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685430,54143270,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:24.313,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685431,54143271,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:24.343,,,2022-05-28,
MH,,605,,KUL,SIN,,,,,,,,155685432,54143271,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.373,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685433,54143271,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:24.407,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685434,54143272,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:24.437,,,2022-05-28,
MH,,605,,KUL,SIN,,,,,,,,155685435,54143272,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.470,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685436,54143272,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:24.483,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685437,54143273,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:24.517,,,2022-05-28,
MH,,605,,KUL,SIN,,,,,,,,155685438,54143273,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.530,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685439,54143273,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:24.563,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685440,54143274,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:08:09:24.593,,,2022-05-28,
MH,,2664,,KUL,TWU,,,,,,,,155685441,54143274,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.610,,,2022-06-12,
MH,,2661,,TWU,KUL,,,,,,,,155685442,54143275,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:08:09:24.640,,,2022-05-28,
MH,,2664,,KUL,TWU,,,,,,,,155685443,54143275,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.657,,,2022-06-12,
MH,,2661,,TWU,KUL,,,,,,,,155685444,54143276,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32588E+12,1,MH,,,,29MAY2022:08:09:24.703,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685445,54143276,,,,,,MH,1A,,,,,35,,NAU,,,,,,2.32588E+12,2,MH,,,,29MAY2022:08:09:24.733,,,2022-05-28,
MH,,606,,SIN,KUL,,,,,,,,155685446,54143276,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.767,,,2022-06-01,
MH,,2661,,TWU,KUL,,,,,,,,155685447,54143277,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:24.780,,,2022-05-28,
MH,,1276,,KUL,KUA,,,,,,,,155685448,54143277,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:24.813,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685449,54143278,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,1,MH,,,,29MAY2022:08:09:24.843,,,2022-05-28,
MH,,1276,,KUL,KUA,,,,,,,,155685450,54143278,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32394E+12,2,MH,,,,29MAY2022:08:09:24.860,,,2022-05-28,
MH,,1269,,KUA,KUL,,,,,,,,155685451,54143278,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.890,,,2022-06-11,
MH,,2664,,KUL,TWU,,,,,,,,155685452,54143278,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.907,,,2022-06-11,
MH,,2661,,TWU,KUL,,,,,,,,155685453,54143279,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32398E+12,1,MH,,,,29MAY2022:08:09:24.923,,,2022-05-28,
MH,,1396,,KUL,KBR,,,,,,,,155685454,54143279,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32398E+12,2,MH,,,,29MAY2022:08:09:24.937,,,2022-05-28,
MH,,1427,,KBR,KUL,,,,,,,,155685455,54143279,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32398E+12,3,MH,,,,29MAY2022:08:09:24.953,,,2022-05-29,
MH,,7424,,KUL,TWU,,,,,,,,155685456,54143279,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:24.970,,,2022-05-30,
MH,,2664,,KUL,TWU,,,,,,,,155685457,54143279,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32398E+12,4,MH,,,,29MAY2022:08:09:24.983,,,2022-05-30,
MH,,2661,,TWU,KUL,,,,,,,,155685458,54143280,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:25.017,,,2022-05-28,
MH,,605,,KUL,SIN,,,,,,,,155685459,54143280,,,,,,MH,1A,,,,,20,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.047,,,2022-05-28,
MH,,613,,KUL,SIN,,,,,,,,155685460,54143280,,,,,,MH,1A,,,,,20,,NAU,,,,,,2.32246E+12,2,MH,,,,29MAY2022:08:09:25.060,,,2022-05-28,
MH,,2661,,TWU,KUL,,,,,,,,155685461,54143281,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32246E+12,1,MH,,,,29MAY2022:08:09:25.077,,,2022-05-28,
MH,,7424,,KUL,TWU,,,,,,,,155685462,54143281,,,,,,MH,1A,,,,,40,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.107,,,2022-06-06,
MH,,2661,,TWU,KUL,,,,,,,,155685463,54143282,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:09:25.123,,,2022-05-28,
MH,,7424,,KUL,TWU,,,,,,,,155685464,54143282,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.157,,,2022-06-11,
MH,,2661,,TWU,KUL,,,,,,,,155685465,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:09:25.170,,,2022-02-27,
MH,,1396,,KUL,KBR,,,,,,,,155685466,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,2.32337E+12,2,MH,,,,29MAY2022:08:09:25.187,,,2022-02-27,
MH,,1385,,KBR,KUL,,,,,,,,155685467,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.203,,,2022-03-19,
MH,,2664,,KUL,TWU,,,,,,,,155685468,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.203,,,2022-03-19,
MH,,2661,,TWU,KUL,,,,,,,,155685469,54143283,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,1,MH,,,,29MAY2022:08:09:25.220,,,2022-05-28,
MH,,1396,,KUL,KBR,,,,,,,,155685470,54143283,,,,,,MH,1A,,,,,40,,NAU,,,,,,2.32337E+12,2,MH,,,,29MAY2022:08:09:25.250,,,2022-05-28,
MH,,1385,,KBR,KUL,,,,,,,,155685471,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.277,,,2022-06-06,
MH,,2664,,KUL,TWU,,,,,,,,155685472,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.280,,,2022-06-06,
MH,,1385,,KBR,KUL,,,,,,,,155685473,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.293,,,2022-06-07,
MH,,2664,,KUL,TWU,,,,,,,,155685474,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.310,,,2022-06-07,
MH,,2661,,TWU,KUL,,,,,,,,155685475,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.327,,,2022-09-03,
MH,,1396,,KUL,KBR,,,,,,,,155685476,54143283,,,,,,MH,1A,,,,,,,NAU,,,,,,,,,,,,29MAY2022:08:09:25.340,,,2022-09-03,
