ID_TICKETS,CPR_DOCUMENTNO,CPR_DOCUMENTTYPE,CPR_STATUS,CPR_ITEMNO,CPR_CPNNO,CPR_SUBQUALIFIER,CPR_LANGUAGE,CPR_SOURCE,CPR_ENCODING,CPR_FREETEXT,CPR_MARKETINGCOMP,ID_PRODUCTLEVEL,CPR_DOCUMENTNO1,CPR_DOCUMENTTYPE1,CPR_STATUS1,DWH_SNAPSHOTTIMESTAMP
61350901,2.32246E+12,E,ASS,,1,,,,,,,155685227,2.32246E+12,E,ASS,29MAY2022:08:01:23.680
61350902,2.32246E+12,E,ASS,,1,,,,,,,155685230,2.32246E+12,E,ASS,29MAY2022:08:01:24.210
61350903,2.32246E+12,E,ASS,,1,,,,,,,155685231,2.32246E+12,E,ASS,29MAY2022:08:01:24.443
61350904,2.3236E+12,E,ASS,,1,,,,,,,155685232,2.3236E+12,E,ASS,29MAY2022:08:01:24.680
61350905,2.32246E+12,E,ASS,,1,,,,,,,155685234,2.32246E+12,E,ASS,29MAY2022:08:01:25.083
61350906,2.32246E+12,E,ASS,,1,,,,,,,155685236,2.32246E+12,E,ASS,29MAY2022:08:01:25.507
61350907,2.32246E+12,E,ASS,,1,,,,,,,155685237,2.32246E+12,E,ASS,29MAY2022:08:01:25.773
61350908,2.32246E+12,E,ASS,,1,,,,,,,155685238,2.32246E+12,E,ASS,29MAY2022:08:01:26.083
61350909,2.32246E+12,E,ASS,,1,,,,,,,155685239,2.32246E+12,E,ASS,29MAY2022:08:01:26.370
61350910,2.32246E+12,E,ASS,,2,,,,,,,155685244,2.32246E+12,E,ASS,29MAY2022:08:01:27.303
61350911,2.32246E+12,E,ASS,,1,,,,,,,155685245,2.32246E+12,E,ASS,29MAY2022:08:01:27.600
61350912,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685247,2.32246E+12,E,ASS,29MAY2022:08:01:28.007
61350913,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685248,2.32246E+12,E,ASS,29MAY2022:08:01:28.323
61350914,2.32776E+12,E,ASS,,2,,,,,,,155685256,2.32776E+12,E,ASS,29MAY2022:08:01:29.620
61350915,2.32246E+12,E,ASS,,2,,,,,,,155685259,2.32246E+12,E,ASS,29MAY2022:08:01:30.163
61350916,2.32246E+12,E,ASS,,1,,,,,,,155685262,2.32246E+12,E,ASS,29MAY2022:08:01:30.633
61350917,2.32246E+12,E,ASS,,1,,,,,,,155685263,2.32246E+12,E,ASS,29MAY2022:08:01:30.837
61350918,2.32246E+12,E,ASS,,2,,,,,,,155685264,2.32246E+12,E,ASS,29MAY2022:08:01:31.023
61350919,2.32691E+12,E,ASS,,1,,,,,,,155685265,2.32691E+12,E,ASS,29MAY2022:08:01:31.303
61350920,2.32691E+12,E,ASS,,1,,,,,,,155685267,2.32691E+12,E,ASS,29MAY2022:08:01:31.790
61350921,2.32691E+12,E,ASS,,1,,,,,,,155685269,2.32691E+12,E,ASS,29MAY2022:08:01:32.213
61350922,2.32691E+12,E,ASS,,1,,,,,,,155685271,2.32691E+12,E,ASS,29MAY2022:08:01:32.710
61350923,2.32246E+12,E,ASS,,1,,,,,,,155685274,2.32246E+12,E,ASS,29MAY2022:08:01:33.257
61350924,2.32246E+12,E,ASS,,1,,,,,,,155685276,2.32246E+12,E,ASS,29MAY2022:08:01:33.600
61350925,2.32246E+12,E,ASS,,1,,,,,,,155685278,2.32246E+12,E,ASS,29MAY2022:08:01:33.927
61350926,2.32246E+12,E,ASS,,1,,,,,,,155685280,2.32246E+12,E,ASS,29MAY2022:08:01:34.287
61350927,2.32246E+12,E,ASS,,1,,,,,,,155685282,2.32246E+12,E,ASS,29MAY2022:08:01:34.787
61350928,2.32246E+12,E,ASS,,1,,,,,,,155685284,2.32246E+12,E,ASS,29MAY2022:08:01:35.053
61350929,2.32246E+12,E,ASS,,1,,,,,,,155685286,2.32246E+12,E,ASS,29MAY2022:08:01:35.393
61350930,2.32246E+12,E,ASS,,1,,,,,,,155685288,2.32246E+12,E,ASS,29MAY2022:08:01:35.723
61350931,2.32246E+12,E,ASS,,1,,,,,,,155685290,2.32246E+12,E,ASS,29MAY2022:08:01:36.037
61350932,2.32246E+12,E,ASS,,1,,,,,,,155685292,2.32246E+12,E,ASS,29MAY2022:08:01:36.337
61350933,2.32246E+12,E,ASS,,1,,,,,,,155685294,2.32246E+12,E,ASS,29MAY2022:08:01:36.693
61350934,2.32246E+12,E,ASS,,1,,,,,,,155685296,2.32246E+12,E,ASS,29MAY2022:08:01:37.023
61350935,2.32246E+12,E,ASS,,1,,,,,,,155685298,2.32246E+12,E,ASS,29MAY2022:08:01:37.370
61350936,2.32246E+12,E,ASS,,2,,,,,,,155685299,2.32246E+12,E,ASS,29MAY2022:08:01:37.573
61350937,2.32246E+12,E,ASS,,1,,,,,,,155685300,2.32246E+12,E,ASS,29MAY2022:08:01:37.777
61350938,2.32246E+12,E,ASS,,1,,,,,,,155685302,2.32246E+12,E,ASS,29MAY2022:08:01:38.120
61350939,2.32246E+12,E,ASS,,1,,,,,,,155685304,2.32246E+12,E,ASS,29MAY2022:08:01:38.570
61350940,2.32246E+12,E,ASS,,1,,,,,,,155685306,2.32246E+12,E,ASS,29MAY2022:08:01:38.913
61350941,2.32246E+12,E,ASS,,1,,,,,,,155685308,2.32246E+12,E,ASS,29MAY2022:08:01:39.243
61350942,2.32246E+12,E,ASS,,1,,,,,,,155685310,2.32246E+12,E,ASS,29MAY2022:08:01:39.560
61350943,2.32246E+12,E,ASS,,1,,,,,,,155685312,2.32246E+12,E,ASS,29MAY2022:08:01:39.920
61350944,2.32246E+12,E,ASS,,2,,,,,,,155685317,2.32246E+12,E,ASS,29MAY2022:08:01:40.780
61350945,2.32246E+12,E,ASS,,1,,,,,,,155685323,2.32246E+12,E,ASS,29MAY2022:08:01:41.997
61350946,2.32246E+12,E,ASS,,1,,,,,,,155685324,2.32246E+12,E,ASS,29MAY2022:08:01:42.200
61350947,2.32246E+12,E,ASS,,1,,,,,,,155685326,2.32246E+12,E,ASS,29MAY2022:08:01:42.593
61350948,2.32246E+12,E,ASS,,2,,,,,,,155685327,2.32246E+12,E,ASS,29MAY2022:08:01:42.797
61350949,2.32246E+12,E,ASS,,2,,,,,,,155685329,2.32246E+12,E,ASS,29MAY2022:08:01:43.327
61350950,2.32246E+12,E,ASS,,1,,,,,,,155685332,2.32246E+12,E,ASS,29MAY2022:08:01:43.780
61350951,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685334,2.32246E+12,E,ASS,29MAY2022:08:01:44.123
61350952,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685335,2.32246E+12,E,ASS,29MAY2022:08:01:44.263
61350953,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685336,2.32246E+12,E,ASS,29MAY2022:08:01:44.403
61350954,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685337,2.32246E+12,E,ASS,29MAY2022:08:01:44.683
61350955,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685338,2.32246E+12,E,ASS,29MAY2022:08:01:44.950
61350956,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685339,2.32246E+12,E,ASS,29MAY2022:08:01:45.180
61350957,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685340,2.32246E+12,E,ASS,29MAY2022:08:01:45.433
61350958,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685341,2.32246E+12,E,ASS,29MAY2022:08:01:45.713
61350959,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685342,2.32246E+12,E,ASS,29MAY2022:08:01:46.010
61350960,2.32246E+12,E,ASS,,1,,,,,,,155685343,2.32246E+12,E,ASS,29MAY2022:08:01:46.243
61350961,2.32246E+12,E,ASS,,2,,,,,,,155685346,2.32246E+12,E,ASS,29MAY2022:08:01:46.793
61350962,2.32337E+12,E,ASS,,1,,,,,,,155685347,2.32337E+12,E,ASS,29MAY2022:08:01:47.010
61350963,2.32337E+12,E,ASS,,2,,,,,,,155685348,2.32337E+12,E,ASS,29MAY2022:08:01:47.200
61350964,2.32337E+12,E,ASS,,1,,,,,,,155685349,2.32337E+12,E,ASS,29MAY2022:08:01:47.400
61350965,2.32337E+12,E,ASS,,2,,,,,,,155685350,2.32337E+12,E,ASS,29MAY2022:08:01:47.573
61350966,2.32337E+12,E,ASS,,1,,,,,,,155685351,2.32337E+12,E,ASS,29MAY2022:08:01:47.837
61350967,2.32337E+12,E,ASS,,2,,,,,,,155685352,2.32337E+12,E,ASS,29MAY2022:08:01:48.043
61350968,2.32246E+12,E,ASS,,2,,,,,,,155685354,2.32246E+12,E,ASS,29MAY2022:08:01:48.577
61350969,2.32246E+12,E,ASS,,2,,,,,,,155685358,2.32246E+12,E,ASS,29MAY2022:08:01:49.483
61350970,2.32246E+12,E,ASS,,1,,,,,,,155685361,2.32246E+12,E,ASS,29MAY2022:08:01:49.983
61350971,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685362,2.32246E+12,E,ASS,29MAY2022:08:01:50.217
61350972,2.32246E+12,E,ASS,,1,,,,,,,155685364,2.32246E+12,E,ASS,29MAY2022:08:01:50.620
61350973,2.32246E+12,E,ASS,,2,,,,,,,155685367,2.32246E+12,E,ASS,29MAY2022:08:01:51.197
61350974,2.32246E+12,E,ASS,,1,,,,,,,155685370,2.32246E+12,E,ASS,29MAY2022:08:01:51.620
61350975,2.32246E+12,E,ASS,,1,,,,,,,155685376,2.32246E+12,E,ASS,29MAY2022:08:01:52.480
61350976,2.32246E+12,E,ASS,,1,,,,,,,155685378,2.32246E+12,E,ASS,29MAY2022:08:01:52.853
61350977,2.32246E+12,E,ASS,,1,,,,,,,155685380,2.32246E+12,E,ASS,29MAY2022:08:01:53.250
61350978,2.32692E+12,E,ASS,,1,,,,,,,155685382,2.32692E+12,E,ASS,29MAY2022:08:01:53.653
61350979,2.32692E+12,E,ASS,,1,,,,,,,155685383,2.32692E+12,E,ASS,29MAY2022:08:01:53.873
61350980,2.3265E+12,E,ASS,,1,,,,,,,155685384,2.3265E+12,E,ASS,29MAY2022:08:01:54.120
61350981,2.3265E+12,E,ASS,,1,,,,,,,155685386,2.3265E+12,E,ASS,29MAY2022:08:01:54.480
61350982,2.3265E+12,E,ASS,,1,,,,,,,155685388,2.3265E+12,E,ASS,29MAY2022:08:01:54.870
61350983,2.3265E+12,E,ASS,,1,,,,,,,155685390,2.3265E+12,E,ASS,29MAY2022:08:01:55.183
61350984,2.3265E+12,E,ASS,,1,4,EN,M,1,PREPAID BAGGAGE,,155685392,2.3265E+12,E,ASS,29MAY2022:08:01:55.513
61350985,2.3265E+12,E,ASS,,1,,,,,,,155685394,2.3265E+12,E,ASS,29MAY2022:08:01:55.857
61350986,2.32246E+12,E,ASS,,1,,,,,,,155685396,2.32246E+12,E,ASS,29MAY2022:08:01:56.170
61350987,2.32246E+12,E,ASS,,1,,,,,,,155685397,2.32246E+12,E,ASS,29MAY2022:08:01:56.370
61350988,2.32246E+12,E,ASS,,2,,,,,,,155685411,2.32246E+12,E,ASS,29MAY2022:08:01:58.773
61350989,2.32246E+12,E,ASS,,1,,,,,,,155685414,2.32246E+12,E,ASS,29MAY2022:08:01:59.260
61350990,2.32246E+12,E,ASS,,1,,,,,,,155685416,2.32246E+12,E,ASS,29MAY2022:08:01:59.617
61350991,2.32246E+12,E,ASS,,1,,,,,,,155685418,2.32246E+12,E,ASS,29MAY2022:08:01:59.943
61350992,2.32246E+12,E,ASS,,1,,,,,,,155685420,2.32246E+12,E,ASS,29MAY2022:08:02:00.300
61350993,2.32394E+12,E,ASS,,1,,,,,,,155685422,2.32394E+12,E,ASS,29MAY2022:08:02:00.647
61350994,2.32699E+12,E,ASS,,1,,,,,,,155685423,2.32699E+12,E,ASS,29MAY2022:08:02:00.850
61350995,2.32246E+12,E,ASS,,2,,,,,,,155685426,2.32246E+12,E,ASS,29MAY2022:08:02:01.397
61350996,2.32246E+12,E,ASS,,1,,,,,,,155685428,2.32246E+12,E,ASS,29MAY2022:08:09:24.267
61350997,2.32246E+12,E,ASS,,2,,,,,,,155685430,2.32246E+12,E,ASS,29MAY2022:08:09:24.327
61350998,2.32246E+12,E,ASS,,1,,,,,,,155685431,2.32246E+12,E,ASS,29MAY2022:08:09:24.360
61350999,2.32246E+12,E,ASS,,2,,,,,,,155685433,2.32246E+12,E,ASS,29MAY2022:08:09:24.423
61351000,2.32246E+12,E,ASS,,1,,,,,,,155685434,2.32246E+12,E,ASS,29MAY2022:08:09:24.453
61351001,2.32246E+12,E,ASS,,2,,,,,,,155685436,2.32246E+12,E,ASS,29MAY2022:08:09:24.500
61351002,2.32246E+12,E,ASS,,1,,,,,,,155685437,2.32246E+12,E,ASS,29MAY2022:08:09:24.530
61351003,2.32246E+12,E,ASS,,2,,,,,,,155685439,2.32246E+12,E,ASS,29MAY2022:08:09:24.563
61351004,2.32588E+12,E,ASS,,1,,,,,,,155685440,2.32588E+12,E,ASS,29MAY2022:08:09:24.593
61351005,2.32588E+12,E,ASS,,1,,,,,,,155685442,2.32588E+12,E,ASS,29MAY2022:08:09:24.640
61351006,2.32588E+12,E,ASS,,1,,,,,,,155685444,2.32588E+12,E,ASS,29MAY2022:08:09:24.720
61351007,2.32588E+12,E,ASS,,2,,,,,,,155685445,2.32588E+12,E,ASS,29MAY2022:08:09:24.750
61351008,2.32246E+12,E,ASS,,1,,,,,,,155685447,2.32246E+12,E,ASS,29MAY2022:08:09:24.797
61351009,2.32246E+12,E,ASS,,2,,,,,,,155685448,2.32246E+12,E,ASS,29MAY2022:08:09:24.830
61351010,2.32394E+12,E,ASS,,1,,,,,,,155685449,2.32394E+12,E,ASS,29MAY2022:08:09:24.843
61351011,2.32394E+12,E,ASS,,2,,,,,,,155685450,2.32394E+12,E,ASS,29MAY2022:08:09:24.877
61351012,2.32398E+12,E,ASS,,1,,,,,,,155685453,2.32398E+12,E,ASS,29MAY2022:08:09:24.923
61351013,2.32398E+12,E,ASS,,2,,,,,,,155685454,2.32398E+12,E,ASS,29MAY2022:08:09:24.953
61351014,2.32398E+12,E,ASS,,3,,,,,,,155685455,2.32398E+12,E,ASS,29MAY2022:08:09:24.970
61351015,2.32398E+12,E,ASS,,4,,,,,,,155685457,2.32398E+12,E,ASS,29MAY2022:08:09:25.000
61351016,2.32246E+12,E,ASS,,1,,,,,,,155685458,2.32246E+12,E,ASS,29MAY2022:08:09:25.037
61351017,2.32246E+12,E,ASS,,2,,,,,,,155685460,2.32246E+12,E,ASS,29MAY2022:08:09:25.060
61351018,2.32246E+12,E,ASS,,1,,,,,,,155685461,2.32246E+12,E,ASS,29MAY2022:08:09:25.090
61351019,2.32337E+12,E,ASS,,1,,,,,,,155685463,2.32337E+12,E,ASS,29MAY2022:08:09:25.140
61351020,2.32337E+12,E,ASS,,1,,,,,,,155685469,2.32337E+12,E,ASS,29MAY2022:08:09:25.233
61351021,2.32337E+12,E,ASS,,2,,,,,,,155685470,2.32337E+12,E,ASS,29MAY2022:08:09:25.250
61351022,2.32246E+12,E,ASS,,1,,,,,,,155685480,2.32246E+12,E,ASS,29MAY2022:08:09:25.403
61351023,2.32246E+12,E,ASS,,1,,,,,,,155685492,2.32246E+12,E,ASS,29MAY2022:08:09:25.590
61351024,2.32246E+12,E,ASS,,1,,,,,,,155685504,2.32246E+12,E,ASS,29MAY2022:08:09:25.793
61351025,2.32246E+12,E,ASS,,1,,,,,,,155685516,2.32246E+12,E,ASS,29MAY2022:08:09:25.980
61351026,2.32394E+12,E,ASS,,1,,,,,,,155685529,2.32394E+12,E,ASS,29MAY2022:08:09:26.187
61351027,2.32394E+12,E,ASS,,2,,,,,,,155685530,2.32394E+12,E,ASS,29MAY2022:08:09:26.200
61351028,2.32588E+12,E,ASS,,1,,,,,,,155685533,2.32588E+12,E,ASS,29MAY2022:08:09:26.297
61351029,2.32588E+12,E,ASS,,2,,,,,,,155685534,2.32588E+12,E,ASS,29MAY2022:08:09:26.403
61351030,2.32588E+12,E,ASS,,1,,,,,,,155685537,2.32588E+12,E,ASS,29MAY2022:08:09:26.513
61351031,2.32588E+12,E,ASS,,2,,,,,,,155685539,2.32588E+12,E,ASS,29MAY2022:08:09:26.547
61351032,2.32588E+12,E,ASS,,1,,,,,,,155685542,2.32588E+12,E,ASS,29MAY2022:08:09:26.610
61351033,2.32588E+12,E,ASS,,2,,,,,,,155685543,2.32588E+12,E,ASS,29MAY2022:08:09:26.640
61351034,2.32246E+12,E,ASS,,1,4,EN,M,1,SEAT FEE,,155685544,2.32246E+12,E,ASS,29MAY2022:08:09:26.670
61351035,2.32337E+12,E,ASS,,1,,,,,,,155685545,2.32337E+12,E,ASS,29MAY2022:08:09:26.687
61351036,2.32337E+12,E,ASS,,1,,,,,,,155685547,2.32337E+12,E,ASS,29MAY2022:08:09:26.733
61351037,2.32337E+12,E,ASS,,1,,,,,,,155685551,2.32337E+12,E,ASS,29MAY2022:08:09:26.827
61351038,2.32337E+12,E,ASS,,1,,,,,,,155685555,2.32337E+12,E,ASS,29MAY2022:08:09:26.890
61351039,2.32337E+12,E,ASS,,1,,,,,,,155685559,2.32337E+12,E,ASS,29MAY2022:08:09:26.970
61351040,2.32337E+12,E,ASS,,1,,,,,,,155685563,2.32337E+12,E,ASS,29MAY2022:08:09:27.047
61351041,2.32246E+12,E,ASS,,1,,,,,,,155685565,2.32246E+12,E,ASS,29MAY2022:08:09:27.093
61351042,2.32246E+12,E,ASS,,2,,,,,,,155685566,2.32246E+12,E,ASS,29MAY2022:08:09:27.110
61351043,2.32246E+12,E,ASS,,1,,,,,,,155685569,2.32246E+12,E,ASS,29MAY2022:08:09:27.157
61351044,2.32246E+12,E,ASS,,2,,,,,,,155685570,2.32246E+12,E,ASS,29MAY2022:08:09:27.190
61351045,2.32588E+12,E,ASS,,1,,,,,,,155685573,2.32588E+12,E,ASS,29MAY2022:08:09:27.250
61351046,2.32588E+12,E,ASS,,2,,,,,,,155685574,2.32588E+12,E,ASS,29MAY2022:08:09:27.267
61351047,2.32588E+12,E,ASS,,1,,,,,,,155685575,2.32588E+12,E,ASS,29MAY2022:08:09:27.300
61351048,2.32588E+12,E,ASS,,2,,,,,,,155685577,2.32588E+12,E,ASS,29MAY2022:08:09:27.330
61351049,2.32398E+12,E,ASS,,1,,,,,,,155685580,2.32398E+12,E,ASS,29MAY2022:08:09:27.393
61351050,2.32398E+12,E,ASS,,2,,,,,,,155685581,2.32398E+12,E,ASS,29MAY2022:08:09:27.410
61351051,2.32588E+12,E,ASS,,1,,,,,,,155685590,2.32588E+12,E,ASS,29MAY2022:08:09:27.550
61351052,2.32588E+12,E,ASS,,1,,,,,,,155685605,2.32588E+12,E,ASS,29MAY2022:08:09:27.770
61351053,2.32588E+12,E,ASS,,1,,,,,,,155685620,2.32588E+12,E,ASS,29MAY2022:08:09:28.020
61351054,2.32588E+12,E,ASS,,1,,,,,,,155685635,2.32588E+12,E,ASS,29MAY2022:08:09:28.250
61351055,2.32337E+12,E,ASS,,1,,,,,,,155685646,2.32337E+12,E,ASS,29MAY2022:08:09:28.763
61351056,2.32337E+12,E,ASS,,2,,,,,,,155685647,2.32337E+12,E,ASS,29MAY2022:08:09:28.797
61351057,2.32246E+12,E,ASS,,1,,,,,,,155685656,2.32246E+12,E,ASS,29MAY2022:08:09:28.953
61351058,2.32246E+12,E,ASS,,2,,,,,,,155685658,2.32246E+12,E,ASS,29MAY2022:08:09:28.983
61351059,2.32246E+12,E,ASS,,1,,,,,,,155685659,2.32246E+12,E,ASS,29MAY2022:08:09:29.017
61351060,2.32246E+12,E,ASS,,2,,,,,,,155685661,2.32246E+12,E,ASS,29MAY2022:08:09:29.080
61351061,2.32246E+12,E,ASS,,1,,,,,,,155685662,2.32246E+12,E,ASS,29MAY2022:08:09:29.110
61351062,2.32246E+12,E,ASS,,2,,,,,,,155685664,2.32246E+12,E,ASS,29MAY2022:08:09:29.140
61351063,2.32337E+12,E,ASS,,1,,,,,,,155685665,2.32337E+12,E,ASS,29MAY2022:08:09:29.173
61351064,2.32394E+12,E,ASS,,1,,,,,,,155685691,2.32394E+12,E,ASS,29MAY2022:08:09:29.640
61351065,2.32394E+12,E,ASS,,2,,,,,,,155685692,2.32394E+12,E,ASS,29MAY2022:08:09:29.660
61351066,2.32394E+12,E,ASS,,1,,,,,,,155685695,2.32394E+12,E,ASS,29MAY2022:08:09:29.723
61351067,2.32394E+12,E,ASS,,2,,,,,,,155685696,2.32394E+12,E,ASS,29MAY2022:08:09:29.740
61351068,2.32394E+12,E,ASS,,1,,,,,,,155685699,2.32394E+12,E,ASS,29MAY2022:08:09:29.787
61351069,2.32394E+12,E,ASS,,2,,,,,,,155685700,2.32394E+12,E,ASS,29MAY2022:08:09:29.800
61351070,2.32337E+12,E,ASS,,1,,,,,,,155685703,2.32337E+12,E,ASS,29MAY2022:08:09:29.880
61351071,2.32394E+12,E,ASS,,1,,,,,,,155685707,2.32394E+12,E,ASS,29MAY2022:08:09:29.957
61351072,2.32394E+12,E,ASS,,2,,,,,,,155685708,2.32394E+12,E,ASS,29MAY2022:08:09:29.990
61351073,2.32246E+12,E,ASS,,3,,,,,,,155685713,2.32246E+12,E,ASS,29MAY2022:08:09:30.113
61351074,2.32246E+12,E,ASS,,4,,,,,,,155685714,2.32246E+12,E,ASS,29MAY2022:08:09:30.130
61351075,2.32246E+12,E,ASS,,1,,,,,,,155685721,2.32246E+12,E,ASS,29MAY2022:08:09:30.253
61351076,2.32246E+12,E,ASS,,2,,,,,,,155685723,2.32246E+12,E,ASS,29MAY2022:08:09:30.287
61351077,2.32246E+12,E,ASS,,1,,,,,,,155685733,2.32246E+12,E,ASS,29MAY2022:08:09:30.427
61351078,2.32246E+12,E,ASS,,2,,,,,,,155685735,2.32246E+12,E,ASS,29MAY2022:08:09:30.473
61351079,2.32246E+12,E,ASS,,1,,,,,,,155685745,2.32246E+12,E,ASS,29MAY2022:08:09:30.630
61351080,2.32588E+12,E,ASS,,2,,,,,,,155685750,2.32588E+12,E,ASS,29MAY2022:08:09:30.707
61351081,2.32392E+12,E,ASS,,1,,,,,,,155685751,2.32392E+12,E,ASS,29MAY2022:08:09:30.740
61351082,2.32246E+12,E,ASS,,1,,,,,,,155685752,2.32246E+12,E,ASS,29MAY2022:08:09:30.753
61351083,2.32246E+12,E,ASS,,2,,,,,,,155685753,2.32246E+12,E,ASS,29MAY2022:08:09:30.787
61351084,2.327E+12,E,ASS,,1,,,,,,,155685758,2.327E+12,E,ASS,29MAY2022:08:09:30.863
61351085,2.327E+12,E,ASS,,2,,,,,,,155685759,2.327E+12,E,ASS,29MAY2022:08:09:30.893
61351086,2.32398E+12,E,ASS,,1,,,,,,,155685760,2.32398E+12,E,ASS,29MAY2022:08:09:30.927
61351087,2.32337E+12,E,ASS,,1,,,,,,,155685765,2.32337E+12,E,ASS,29MAY2022:08:09:31.020
61351088,2.32337E+12,E,ASS,,2,,,,,,,155685766,2.32337E+12,E,ASS,29MAY2022:08:09:31.037
61351089,2.32246E+12,E,ASS,,3,,,,,,,155685777,2.32246E+12,E,ASS,29MAY2022:08:09:31.203
61351090,2.32246E+12,E,ASS,,4,,,,,,,155685778,2.32246E+12,E,ASS,29MAY2022:08:09:31.237
61351091,2.32588E+12,E,ASS,,2,,,,,,,155685780,2.32588E+12,E,ASS,29MAY2022:08:09:31.283
61351092,2.32392E+12,E,ASS,,1,,,,,,,155685781,2.32392E+12,E,ASS,29MAY2022:08:09:31.310
61351093,2.32392E+12,E,ASS,,1,,,,,,,155685782,2.32392E+12,E,ASS,29MAY2022:08:09:31.343
61351094,2.32337E+12,E,ASS,,1,,,,,,,155685785,2.32337E+12,E,ASS,29MAY2022:08:09:31.403
61351095,2.32337E+12,E,ASS,,1,,,,,,,155685787,2.32337E+12,E,ASS,29MAY2022:08:09:31.467
61351096,2.32246E+12,E,ASS,,3,,,,,,,155685791,2.32246E+12,E,ASS,29MAY2022:08:09:31.547
61351097,2.32246E+12,E,ASS,,4,,,,,,,155685792,2.32246E+12,E,ASS,29MAY2022:08:09:31.560
61351098,2.32246E+12,E,ASS,,3,,,,,,,155685795,2.32246E+12,E,ASS,29MAY2022:08:09:31.623
61351099,2.32246E+12,E,ASS,,4,,,,,,,155685796,2.32246E+12,E,ASS,29MAY2022:08:09:31.653
61351100,2.32246E+12,E,ASS,,3,,,,,,,155685799,2.32246E+12,E,ASS,29MAY2022:08:09:31.717
61351101,2.32246E+12,E,ASS,,4,,,,,,,155685800,2.32246E+12,E,ASS,29MAY2022:08:09:31.733
61351102,2.32952E+12,E,ASS,,1,,,,,,,155685801,2.32952E+12,E,ASS,29MAY2022:08:09:31.763
61351103,2.32952E+12,E,ASS,,2,,,,,,,155685802,2.32952E+12,E,ASS,29MAY2022:08:09:31.780
61351104,2.3278E+12,E,ASS,,1,,,,,,,155685805,2.3278E+12,E,ASS,29MAY2022:08:09:31.843
61351105,2.32394E+12,E,ASS,,1,,,,,,,155685807,2.32394E+12,E,ASS,29MAY2022:08:09:31.873
61351106,2.32394E+12,E,ASS,,2,,,,,,,155685808,2.32394E+12,E,ASS,29MAY2022:08:09:31.903
61351107,2.32337E+12,E,ASS,,1,,,,,,,155685815,2.32337E+12,E,ASS,29MAY2022:08:09:32.030
61351108,2.32337E+12,E,ASS,,2,,,,,,,155685816,2.32337E+12,E,ASS,29MAY2022:08:09:32.063
61351109,2.32337E+12,E,ASS,,1,,,,,,,155685825,2.32337E+12,E,ASS,29MAY2022:08:09:32.187
61351110,2.32337E+12,E,ASS,,1,,,,,,,155685827,2.32337E+12,E,ASS,29MAY2022:08:09:32.233
61351111,2.32246E+12,E,ASS,,1,,,,,,,155685829,2.32246E+12,E,ASS,29MAY2022:08:09:32.267
61351112,2.32246E+12,E,ASS,,2,,,,,,,155685830,2.32246E+12,E,ASS,29MAY2022:08:09:32.280
61351113,2.32246E+12,E,ASS,,1,,,,,,,155685831,2.32246E+12,E,ASS,29MAY2022:08:09:32.313
61351114,2.32246E+12,E,ASS,,2,,,,,,,155685832,2.32246E+12,E,ASS,29MAY2022:08:09:32.330
61351115,2.32246E+12,E,ASS,,1,,,,,,,155685833,2.32246E+12,E,ASS,29MAY2022:08:09:32.360
61351116,2.32246E+12,E,ASS,,2,,,,,,,155685834,2.32246E+12,E,ASS,29MAY2022:08:09:32.377
61351117,2.32246E+12,E,ASS,,1,,,,,,,155685835,2.32246E+12,E,ASS,29MAY2022:08:09:32.407
61351118,2.32246E+12,E,ASS,,2,,,,,,,155685836,2.32246E+12,E,ASS,29MAY2022:08:09:32.423
61351119,2.32246E+12,E,ASS,,1,,,,,,,155685837,2.32246E+12,E,ASS,29MAY2022:08:09:32.470
61351120,2.32246E+12,E,ASS,,2,,,,,,,155685838,2.32246E+12,E,ASS,29MAY2022:08:09:32.483
61351121,2.32397E+12,E,ASS,,1,,,,,,,155685841,2.32397E+12,E,ASS,29MAY2022:08:09:32.547
61351122,2.32397E+12,E,ASS,,2,,,,,,,155685842,2.32397E+12,E,ASS,29MAY2022:08:09:32.563
61351123,2.32397E+12,E,ASS,,1,,,,,,,155685843,2.32397E+12,E,ASS,29MAY2022:08:09:32.593
61351124,2.32397E+12,E,ASS,,2,,,,,,,155685844,2.32397E+12,E,ASS,29MAY2022:08:09:32.610
61351125,2.32397E+12,E,ASS,,1,,,,,,,155685845,2.32397E+12,E,ASS,29MAY2022:08:09:32.627
61351126,2.32397E+12,E,ASS,,2,,,,,,,155685846,2.32397E+12,E,ASS,29MAY2022:08:09:32.657
