ID_BAG_ITIN,CPR_MARKTNG_CARRIER,CPR_FLGHT_NUMBER,CPR_OPT_SUFX,CPR_DEPT_DATE,CPR_BRDPT,CPR_OFFPT,CPR_ARRVDATE,CPR_BAGSTAT_INDC1,CPR_BAGSTAT_INDC2,CPR_BAGSTAT_ACTN1,CPR_BAGSTAT_ACTN2,ID_BAGGAGE_INFO,DWH_SNAPSHOTTIMESTAMP
43446933,MH,2661,,28-May-22,TWU,KUL,,,,,,30817114,29MAY2022:08:09:38.310
43446934,MH,2661,,28-May-22,TWU,KUL,,,,,,30817115,29MAY2022:08:09:38.310
43446935,MH,2661,,28-May-22,TWU,KUL,,,,,,30817116,29MAY2022:08:09:38.310
43446936,MH,1057,,28-May-22,KUL,JHB,,,,,,30817116,29MAY2022:08:09:38.310
43446937,MH,2661,,28-May-22,TWU,KUL,,,,,,30817117,29MAY2022:08:09:38.310
43446938,MH,1276,,28-May-22,KUL,KUA,,,,,,30817117,29MAY2022:08:09:38.310
43446939,MH,2661,,28-May-22,TWU,KUL,,,,,,30817118,29MAY2022:08:09:38.310
43446940,MH,1396,,28-May-22,KUL,KBR,,,,,,30817118,29MAY2022:08:09:38.310
43446941,MH,2661,,28-May-22,TWU,KUL,,,,,,30817119,29MAY2022:08:09:38.327
43446942,MH,2661,,28-May-22,TWU,KUL,,,,,,30817120,29MAY2022:08:09:38.327
43446943,MH,2661,,28-May-22,TWU,KUL,,,,,,30817121,29MAY2022:08:09:38.327
43446944,MH,2661,,28-May-22,TWU,KUL,,,,,,30817122,29MAY2022:08:09:38.327
43446945,MH,1336,,28-May-22,KUL,TGG,,,,,,30817122,29MAY2022:08:09:38.327
43446946,MH,2661,,28-May-22,TWU,KUL,,,,,,30817123,29MAY2022:08:09:38.327
43446947,MH,613,,28-May-22,KUL,SIN,,,,,,30817123,29MAY2022:08:09:38.327
43446948,MH,2661,,28-May-22,TWU,KUL,,,,,,30817124,29MAY2022:08:09:38.340
43446949,MH,2661,,28-May-22,TWU,KUL,,,,,,30817125,29MAY2022:08:09:38.340
43446950,MH,1396,,28-May-22,KUL,KBR,,,,,,30817125,29MAY2022:08:09:38.340
43446951,MH,2661,,28-May-22,TWU,KUL,,,,,,30817126,29MAY2022:08:09:38.340
43446952,MH,613,,28-May-22,KUL,SIN,,,,,,30817126,29MAY2022:08:09:38.340
43446953,MH,2661,,28-May-22,TWU,KUL,,,,,,30817127,29MAY2022:08:09:38.340
43446954,MH,2661,,28-May-22,TWU,KUL,,,,,,30817128,29MAY2022:08:09:38.340
43446955,MH,1336,,28-May-22,KUL,TGG,,,,,,30817128,29MAY2022:08:09:38.340
43446956,MH,2661,,28-May-22,TWU,KUL,,,,,,30817129,29MAY2022:08:09:38.357
43446957,MH,1208,,29-May-22,KUL,AOR,,,,,,30817129,29MAY2022:08:09:38.357
43446958,MH,7424,,23-May-22,KUL,TWU,,,,,,30817130,29MAY2022:08:09:38.357
43446959,MH,1269,,21-May-22,KUA,KUL,,,,,,30817131,29MAY2022:08:09:38.357
43446960,MH,2664,,21-May-22,KUL,TWU,,,,,,30817131,29MAY2022:08:09:38.357
43446961,MH,2661,,28-May-22,TWU,KUL,,,,,,30817132,29MAY2022:08:09:38.357
43446962,MH,1276,,28-May-22,KUL,KUA,,,,,,30817132,29MAY2022:08:09:38.357
43446963,MH,2661,,28-May-22,TWU,KUL,,,,,,30817133,29MAY2022:08:09:38.357
43446964,MH,1057,,28-May-22,KUL,JHB,,,,,,30817133,29MAY2022:08:09:38.357
43446965,MH,2661,,28-May-22,TWU,KUL,,,,,,30817134,29MAY2022:08:09:38.373
43446966,MH,1057,,28-May-22,KUL,JHB,,,,,,30817134,29MAY2022:08:09:38.373
43446967,MH,2661,,28-May-22,TWU,KUL,,,,,,30817135,29MAY2022:08:09:38.373
43446968,MH,1057,,28-May-22,KUL,JHB,,,,,,30817135,29MAY2022:08:09:38.373
43446969,MH,2661,,28-May-22,TWU,KUL,,,,,,30817136,29MAY2022:08:09:38.373
43446970,MH,1276,,28-May-22,KUL,KUA,,,,,,30817136,29MAY2022:08:09:38.373
43446971,MH,2661,,28-May-22,TWU,KUL,,,,,,30817137,29MAY2022:08:09:38.373
43446972,MH,7424,,23-May-22,KUL,TWU,,,,,,30817138,29MAY2022:08:09:38.373
43446973,MH,2661,,28-May-22,TWU,KUL,,,,,,30817139,29MAY2022:08:09:38.390
43446974,MH,2661,,28-May-22,TWU,KUL,,,,,,30817140,29MAY2022:08:09:38.390
43446975,MH,1276,,28-May-22,KUL,KUA,,,,,,30817140,29MAY2022:08:09:38.390
43446976,MH,2664,,28-May-22,KUL,TWU,,,,,,30817141,29MAY2022:08:13:51.847
43446977,MH,2664,,28-May-22,KUL,TWU,,,,,,30817142,29MAY2022:08:13:51.877
43446978,MH,1143,,28-May-22,PEN,KUL,,,,,,30817143,29MAY2022:08:13:51.910
43446979,MH,2664,,28-May-22,KUL,TWU,,,,,,30817143,29MAY2022:08:13:51.910
43446980,MH,2664,,28-May-22,KUL,TWU,,,,,,30817144,29MAY2022:08:13:51.953
43446981,MH,606,,27-May-22,SIN,KUL,,,,,,30817145,29MAY2022:08:13:51.970
43446982,MH,2664,,28-May-22,KUL,TWU,,,,,,30817146,29MAY2022:08:13:52.000
43446983,MH,2664,,28-May-22,KUL,TWU,,,,,,30817147,29MAY2022:08:13:52.033
43446984,MH,2664,,28-May-22,KUL,TWU,,,,,,30817148,29MAY2022:08:13:52.063
43446985,MH,2664,,28-May-22,KUL,TWU,,,,,,30817149,29MAY2022:08:13:52.097
43446986,MH,7424,,28-May-22,KUL,TWU,,,,,,30817150,29MAY2022:08:13:52.127
43446987,MH,2661,,20-May-22,TWU,KUL,,,,,,30817151,29MAY2022:08:13:52.143
43446988,MH,2664,,28-May-22,KUL,TWU,,,,,,30817152,29MAY2022:08:13:52.173
43446989,MH,2664,,28-May-22,KUL,TWU,,,,,,30817153,29MAY2022:08:13:52.207
43446990,MH,2664,,28-May-22,KUL,TWU,,,,,,30817154,29MAY2022:08:13:52.237
43446991,MH,1433,,28-May-22,LGK,KUL,,,,,,30817155,29MAY2022:08:13:52.253
43446992,MH,2664,,28-May-22,KUL,TWU,,,,,,30817155,29MAY2022:08:13:52.253
43446993,MH,2664,,28-May-22,KUL,TWU,,,,,,30817156,29MAY2022:08:13:52.283
43446994,MH,2664,,28-May-22,KUL,TWU,,,,,,30817157,29MAY2022:08:13:52.317
43446995,MH,2664,,28-May-22,KUL,TWU,,,,,,30817158,29MAY2022:08:13:52.347
43446996,MH,2664,,28-May-22,KUL,TWU,,,,,,30817159,29MAY2022:08:13:52.363
43446997,MH,2664,,28-May-22,KUL,TWU,,,,,,30817160,29MAY2022:08:13:52.380
43446998,MH,2664,,28-May-22,KUL,TWU,,,,,,30817161,29MAY2022:08:13:52.410
43446999,MH,2664,,28-May-22,KUL,TWU,,,,,,30817162,29MAY2022:08:13:52.427
43447000,MH,2661,,22-May-22,TWU,KUL,,,,,,30817163,29MAY2022:08:13:52.457
43447001,MH,1269,,28-May-22,KUA,KUL,,,,,,30817164,29MAY2022:08:13:52.487
43447002,MH,2664,,28-May-22,KUL,TWU,,,,,,30817164,29MAY2022:08:13:52.487
43447003,MH,2664,,28-May-22,KUL,TWU,,,,,,30817165,29MAY2022:08:13:52.503
43447004,MH,2664,,28-May-22,KUL,TWU,,,,,,30817166,29MAY2022:08:13:52.537
43447005,MH,2664,,28-May-22,KUL,TWU,,,,,,30817167,29MAY2022:08:13:52.567
43447006,MH,2664,,28-May-22,KUL,TWU,,,,,,30817168,29MAY2022:08:13:52.600
43447007,MH,1385,,28-May-22,KBR,KUL,,,,,,30817169,29MAY2022:08:13:52.617
43447008,MH,2664,,28-May-22,KUL,TWU,,,,,,30817169,29MAY2022:08:13:52.617
43447009,MH,2664,,28-May-22,KUL,TWU,,,,,,30817170,29MAY2022:08:13:52.660
43447010,MH,2661,,24-May-22,TWU,KUL,,,,,,30817171,29MAY2022:08:13:52.693
43447011,MH,1276,,24-May-22,KUL,KUA,,,,,,30817171,29MAY2022:08:13:52.693
43447012,MH,1281,,27-May-22,KUA,KUL,,,,,,30817172,29MAY2022:08:13:52.710
43447013,MH,2664,,28-May-22,KUL,TWU,,,,,,30817173,29MAY2022:08:13:52.757
43447014,MH,2661,,22-May-22,TWU,KUL,,,,,,30817174,29MAY2022:08:13:52.770
43447015,MH,2664,,28-May-22,KUL,TWU,,,,,,30817175,29MAY2022:08:13:52.803
43447016,MH,2664,,28-May-22,KUL,TWU,,,,,,30817176,29MAY2022:08:13:52.833
43447017,MH,2664,,28-May-22,KUL,TWU,,,,,,30817177,29MAY2022:08:13:52.867
43447018,MH,2664,,28-May-22,KUL,TWU,,,,,,30817178,29MAY2022:08:13:52.880
43447019,MH,2661,,22-May-22,TWU,KUL,,,,,,30817179,29MAY2022:08:13:52.910
43447020,MH,2664,,28-May-22,KUL,TWU,,,,,,30817180,29MAY2022:08:13:52.960
43447021,MH,2664,,28-May-22,KUL,TWU,,,,,,30817181,29MAY2022:08:13:52.987
43447022,MH,2575,,23-May-22,MYY,KUL,,,,,,30817182,29MAY2022:08:13:53.017
43447023,MH,1057,,23-May-22,KUL,JHB,,,,,,30817182,29MAY2022:08:13:53.017
43447024,MH,1052,,28-May-22,JHB,KUL,,,,,,30817183,29MAY2022:08:13:53.033
43447025,MH,2664,,28-May-22,KUL,TWU,,,,,,30817183,29MAY2022:08:13:53.033
43447026,MH,2665,,28-May-22,TWU,KUL,,,,,,30817184,29MAY2022:08:19:25.610
43447027,MH,2665,,28-May-22,TWU,KUL,,,,,,30817185,29MAY2022:08:19:25.623
43447028,MH,2665,,28-May-22,TWU,KUL,,,,,,30817186,29MAY2022:08:19:25.623
43447029,MH,2665,,28-May-22,TWU,KUL,,,,,,30817187,29MAY2022:08:19:25.623
43447030,MH,2665,,28-May-22,TWU,KUL,,,,,,30817188,29MAY2022:08:19:25.623
43447031,MH,2665,,28-May-22,TWU,KUL,,,,,,30817189,29MAY2022:08:19:25.623
43447032,MH,2665,,28-May-22,TWU,KUL,,,,,,30817190,29MAY2022:08:19:25.623
43447033,MH,2665,,28-May-22,TWU,KUL,,,,,,30817191,29MAY2022:08:19:25.640
43447034,MH,2665,,28-May-22,TWU,KUL,,,,,,30817192,29MAY2022:08:19:25.640
43447035,MH,2665,,28-May-22,TWU,KUL,,,,,,30817193,29MAY2022:08:19:25.640
43447036,MH,2665,,28-May-22,TWU,KUL,,,,,,30817194,29MAY2022:08:19:25.640
43447037,MH,2660,,20-May-22,KUL,TWU,,,,,,30817195,29MAY2022:08:19:25.640
43447038,MH,2660,,20-May-22,KUL,TWU,,,,,,30817196,29MAY2022:08:19:25.657
43447039,MH,7425,,24-May-22,TWU,KUL,,,,,,30817197,29MAY2022:08:19:25.657
43447040,MH,2665,,28-May-22,TWU,KUL,,,,,,30817198,29MAY2022:08:19:25.657
43447041,MH,2660,,27-May-22,KUL,TWU,,,,,,30817199,29MAY2022:08:19:25.657
43447042,MH,2665,,28-May-22,TWU,KUL,,,,,,30817200,29MAY2022:08:19:25.657
43447043,MH,2665,,28-May-22,TWU,KUL,,,,,,30817201,29MAY2022:08:19:25.657
43447044,MH,2665,,28-May-22,TWU,KUL,,,,,,30817202,29MAY2022:08:19:25.670
43447045,MH,2665,,28-May-22,TWU,KUL,,,,,,30817203,29MAY2022:08:19:25.670
43447046,MH,2665,,28-May-22,TWU,KUL,,,,,,30817204,29MAY2022:08:19:25.670
43447047,MH,2665,,28-May-22,TWU,KUL,,,,,,30817205,29MAY2022:08:19:25.670
43447048,MH,2660,,25-May-22,KUL,TWU,,,,,,30817206,29MAY2022:08:19:25.687
43447049,MH,2665,,28-May-22,TWU,KUL,,,,,,30817207,29MAY2022:08:19:25.687
43447050,MH,7424,,25-May-22,KUL,TWU,,,,,,30817208,29MAY2022:08:19:25.687
43447051,MH,2665,,28-May-22,TWU,KUL,,,,,,30817209,29MAY2022:08:19:25.687
43447052,MH,2665,,28-May-22,TWU,KUL,,,,,,30817210,29MAY2022:08:19:25.687
43447053,MH,2665,,28-May-22,TWU,KUL,,,,,,30817211,29MAY2022:08:19:25.687
43447054,MH,2665,,28-May-22,TWU,KUL,,,,,,30817212,29MAY2022:08:19:25.703
43447055,MH,2665,,28-May-22,TWU,KUL,,,,,,30817213,29MAY2022:08:19:25.703
43447056,MH,2665,,28-May-22,TWU,KUL,,,,,,30817214,29MAY2022:08:19:25.703
43447057,MH,1384,,29-May-22,KUL,KBR,,,,,,30817214,29MAY2022:08:19:25.703
43447058,MH,705,,28-May-22,MNL,KUL,,,,,,30817215,29MAY2022:08:19:25.703
43447059,MH,705,,28-May-22,MNL,KUL,,,,,,30817216,29MAY2022:08:19:25.703
43447060,MH,2660,,21-May-22,KUL,TWU,,,,,,30817217,29MAY2022:08:19:25.703
43447061,MH,2665,,28-May-22,TWU,KUL,,,,,,30817218,29MAY2022:08:19:25.717
43447062,MH,2665,,28-May-22,TWU,KUL,,,,,,30817219,29MAY2022:08:19:25.717
43447063,MH,2665,,28-May-22,TWU,KUL,,,,,,30817220,29MAY2022:08:19:25.717
43447064,MH,2665,,28-May-22,TWU,KUL,,,,,,30817221,29MAY2022:08:19:25.717
43447065,MH,2660,,25-May-22,KUL,TWU,,,,,,30817222,29MAY2022:08:19:25.717
43447066,MH,2665,,28-May-22,TWU,KUL,,,,,,30817223,29MAY2022:08:19:25.717
43447067,MH,2660,,25-May-22,KUL,TWU,,,,,,30817224,29MAY2022:08:19:25.733
43447068,MH,2665,,28-May-22,TWU,KUL,,,,,,30817225,29MAY2022:08:19:25.733
43447069,MH,7424,,26-May-22,KUL,TWU,,,,,,30817226,29MAY2022:08:19:25.733
43447070,MH,2665,,28-May-22,TWU,KUL,,,,,,30817227,29MAY2022:08:19:25.733
43447071,MH,2665,,28-May-22,TWU,KUL,,,,,,30817228,29MAY2022:08:19:25.733
43447072,MH,2665,,28-May-22,TWU,KUL,,,,,,30817229,29MAY2022:08:19:25.733
43447073,MH,7425,,28-May-22,TWU,KUL,,,,,,30817230,29MAY2022:08:19:25.750
43447074,MH,2665,,28-May-22,TWU,KUL,,,,,,30817231,29MAY2022:08:19:25.750
43447075,MH,2660,,25-May-22,KUL,TWU,,,,,,30817232,29MAY2022:08:19:25.750
43447076,MH,2665,,28-May-22,TWU,KUL,,,,,,30817233,29MAY2022:08:19:25.750
43447077,MH,2660,,25-May-22,KUL,TWU,,,,,,30817234,29MAY2022:08:19:25.750
43447078,MH,2660,,25-May-22,KUL,TWU,,,,,,30817235,29MAY2022:08:19:25.750
43447079,MH,2665,,28-May-22,TWU,KUL,,,,,,30817236,29MAY2022:08:19:25.763
43447080,MH,2660,,25-May-22,KUL,TWU,,,,,,30817237,29MAY2022:08:19:25.763
43447081,MH,1137,,24-May-22,PEN,KUL,,,,,,30817238,29MAY2022:08:19:25.763
43447082,MH,7424,,24-May-22,KUL,TWU,,,,,,30817238,29MAY2022:08:19:25.763
43447083,MH,2665,,28-May-22,TWU,KUL,,,,,,30817239,29MAY2022:08:19:25.763
43447084,MH,1194,,28-May-22,KUL,PEN,,,,,,30817239,29MAY2022:08:19:25.763
43447085,MH,2661,,28-May-22,TWU,KUL,,,,,,30817240,29MAY2022:08:19:25.763
43447086,MH,1208,,29-May-22,KUL,AOR,,,,,,30817240,29MAY2022:08:19:25.763
43447087,MH,7424,,25-May-22,KUL,TWU,,,,,,30817241,29MAY2022:08:19:25.763
43447088,MH,2665,,28-May-22,TWU,KUL,,,,,,30817242,29MAY2022:08:19:25.780
43447089,MH,7424,,25-May-22,KUL,TWU,,,,,,30817243,29MAY2022:08:19:25.780
43447090,MH,2665,,28-May-22,TWU,KUL,,,,,,30817244,29MAY2022:08:19:25.780
43447091,MH,2660,,25-May-22,KUL,TWU,,,,,,30817245,29MAY2022:08:19:25.780
43447092,MH,2665,,28-May-22,TWU,KUL,,,,,,30817246,29MAY2022:08:19:25.780
43447093,MH,2660,,25-May-22,KUL,TWU,,,,,,30817247,29MAY2022:08:19:25.797
43447094,MH,2665,,28-May-22,TWU,KUL,,,,,,30817248,29MAY2022:08:19:25.797
43447095,MH,2660,,25-May-22,KUL,TWU,,,,,,30817249,29MAY2022:08:19:25.797
43447096,MH,2665,,28-May-22,TWU,KUL,,,,,,30817250,29MAY2022:08:19:25.797
43447097,MH,2660,,25-May-22,KUL,TWU,,,,,,30817251,29MAY2022:08:19:25.797
43447098,MH,2665,,28-May-22,TWU,KUL,,,,,,30817252,29MAY2022:08:19:25.797
43447099,MH,2660,,25-May-22,KUL,TWU,,,,,,30817253,29MAY2022:08:19:25.797
43447100,MH,2665,,28-May-22,TWU,KUL,,,,,,30817254,29MAY2022:08:19:25.810
43447101,MH,2665,,28-May-22,TWU,KUL,,,,,,30817255,29MAY2022:08:19:25.810
43447102,MH,2660,,25-May-22,KUL,TWU,,,,,,30817256,29MAY2022:08:19:25.810
43447103,MH,2665,,28-May-22,TWU,KUL,,,,,,30817257,29MAY2022:08:19:25.810
43447104,MH,2660,,25-May-22,KUL,TWU,,,,,,30817258,29MAY2022:08:19:25.810
43447105,MH,2660,,25-May-22,KUL,TWU,,,,,,30817259,29MAY2022:08:19:25.953
43447106,MH,2665,,28-May-22,TWU,KUL,,,,,,30817260,29MAY2022:08:19:25.953
43447107,MH,2665,,28-May-22,TWU,KUL,,,,,,30817261,29MAY2022:08:19:25.953
43447108,MH,2665,,28-May-22,TWU,KUL,,,,,,30817262,29MAY2022:08:19:25.953
43447109,MH,2665,,28-May-22,TWU,KUL,,,,,,30817263,29MAY2022:08:19:25.967
43447110,MH,2665,,28-May-22,TWU,KUL,,,,,,30817264,29MAY2022:08:19:25.967
43447111,MH,2665,,28-May-22,TWU,KUL,,,,,,30817265,29MAY2022:08:19:25.967
43447112,MH,2665,,28-May-22,TWU,KUL,,,,,,30817266,29MAY2022:08:19:25.967
43447113,MH,2665,,28-May-22,TWU,KUL,,,,,,30817267,29MAY2022:08:19:25.983
43447114,MH,2660,,25-May-22,KUL,TWU,,,,,,30817268,29MAY2022:08:19:25.983
43447115,MH,2665,,28-May-22,TWU,KUL,,,,,,30817269,29MAY2022:08:19:25.983
43447116,MH,2665,,28-May-22,TWU,KUL,,,,,,30817270,29MAY2022:08:19:25.983
43447117,MH,2710,,28-May-22,KUL,SDK,,,,,,30817271,29MAY2022:08:21:54.157
43447118,MH,2710,,28-May-22,KUL,SDK,,,,,,30817272,29MAY2022:08:21:54.170
43447119,MH,1281,,27-May-22,KUA,KUL,,,,,,30817273,29MAY2022:08:21:54.177
43447120,MH,2710,,28-May-22,KUL,SDK,,,,,,30817273,29MAY2022:08:21:54.177
43447121,MH,3,,27-May-22,LHR,KUL,,,,,,30817274,29MAY2022:08:21:54.180
43447122,MH,2710,,28-May-22,KUL,SDK,,,,,,30817274,29MAY2022:08:21:54.180
43447123,MH,2710,,28-May-22,KUL,SDK,,,,,,30817275,29MAY2022:08:21:54.180
43447124,MH,2710,,28-May-22,KUL,SDK,,,,,,30817276,29MAY2022:08:21:54.183
43447125,MH,2710,,28-May-22,KUL,SDK,,,,,,30817277,29MAY2022:08:21:54.183
43447126,MH,2710,,28-May-22,KUL,SDK,,,,,,30817278,29MAY2022:08:21:54.183
43447127,MH,2710,,28-May-22,KUL,SDK,,,,,,30817279,29MAY2022:08:21:54.183
43447128,MH,2710,,28-May-22,KUL,SDK,,,,,,30817280,29MAY2022:08:21:54.183
43447129,MH,2710,,28-May-22,KUL,SDK,,,,,,30817281,29MAY2022:08:21:54.183
43447130,MH,2710,,28-May-22,KUL,SDK,,,,,,30817282,29MAY2022:08:21:54.200
43447131,MH,2710,,28-May-22,KUL,SDK,,,,,,30817283,29MAY2022:08:21:54.217
43447132,MH,2710,,28-May-22,KUL,SDK,,,,,,30817284,29MAY2022:08:21:54.217
43447133,MH,2710,,28-May-22,KUL,SDK,,,,,,30817285,29MAY2022:08:21:54.217
43447134,MH,2711,,22-May-22,SDK,KUL,,,,,,30817286,29MAY2022:08:21:54.217
43447135,MH,2668,,27-May-22,KUL,SDK,,,,,,30817287,29MAY2022:08:21:54.217
43447136,MH,2711,,23-May-22,SDK,KUL,,,,,,30817288,29MAY2022:08:21:54.230
43447137,MH,2710,,28-May-22,KUL,SDK,,,,,,30817289,29MAY2022:08:21:54.247
43447138,MH,2711,,22-May-22,SDK,KUL,,,,,,30817290,29MAY2022:08:21:54.247
43447139,MH,2710,,28-May-22,KUL,SDK,,,,,,30817291,29MAY2022:08:21:54.247
43447140,MH,3,,27-May-22,LHR,KUL,,,,,,30817292,29MAY2022:08:21:54.247
43447141,MH,2710,,28-May-22,KUL,SDK,,,,,,30817292,29MAY2022:08:21:54.247
43447142,MH,2710,,28-May-22,KUL,SDK,,,,,,30817293,29MAY2022:08:21:54.247
43447143,MH,2710,,28-May-22,KUL,SDK,,,,,,30817294,29MAY2022:08:21:54.247
43447144,MH,2710,,28-May-22,KUL,SDK,,,,,,30817295,29MAY2022:08:21:54.263
43447145,MH,2711,,21-May-22,SDK,KUL,,,,,,30817296,29MAY2022:08:21:54.263
43447146,MH,2710,,28-May-22,KUL,SDK,,,,,,30817297,29MAY2022:08:21:54.263
43447147,MH,2710,,28-May-22,KUL,SDK,,,,,,30817298,29MAY2022:08:21:54.263
43447148,MH,2710,,28-May-22,KUL,SDK,,,,,,30817299,29MAY2022:08:21:54.263
43447149,MH,2710,,28-May-22,KUL,SDK,,,,,,30817300,29MAY2022:08:21:54.280
43447150,MH,1137,,28-May-22,PEN,KUL,,,,,,30817301,29MAY2022:08:21:54.280
43447151,MH,2710,,28-May-22,KUL,SDK,,,,,,30817301,29MAY2022:08:21:54.280
43447152,MH,2710,,28-May-22,KUL,SDK,,,,,,30817302,29MAY2022:08:21:54.280
43447153,MH,2711,,20-May-22,SDK,KUL,,,,,,30817303,29MAY2022:08:21:54.280
43447154,MH,2710,,28-May-22,KUL,SDK,,,,,,30817304,29MAY2022:08:21:54.280
43447155,MH,2710,,28-May-22,KUL,SDK,,,,,,30817305,29MAY2022:08:21:54.293
43447156,MH,1281,,27-May-22,KUA,KUL,,,,,,30817306,29MAY2022:08:21:54.293
43447157,MH,2710,,28-May-22,KUL,SDK,,,,,,30817306,29MAY2022:08:21:54.293
43447158,MH,2711,,21-May-22,SDK,KUL,,,,,,30817307,29MAY2022:08:21:54.293
43447159,MH,2710,,28-May-22,KUL,SDK,,,,,,30817308,29MAY2022:08:21:54.293
43447160,MH,2710,,28-May-22,KUL,SDK,,,,,,30817309,29MAY2022:08:21:54.293
43447161,MH,2711,,28-May-22,SDK,KUL,,,,,,30817310,29MAY2022:08:29:28.660
43447162,MH,2711,,28-May-22,SDK,KUL,,,,,,30817311,29MAY2022:08:29:28.660
43447163,MH,2711,,28-May-22,SDK,KUL,,,,,,30817312,29MAY2022:08:29:28.660
43447164,MH,2711,,28-May-22,SDK,KUL,,,,,,30817313,29MAY2022:08:29:28.677
43447165,MH,2711,,28-May-22,SDK,KUL,,,,,,30817314,29MAY2022:08:29:28.677
43447166,MH,2711,,28-May-22,SDK,KUL,,,,,,30817315,29MAY2022:08:29:28.677
43447167,MH,2711,,28-May-22,SDK,KUL,,,,,,30817316,29MAY2022:08:29:28.693
43447168,MH,2711,,28-May-22,SDK,KUL,,,,,,30817317,29MAY2022:08:29:28.693
43447169,MH,1384,,29-May-22,KUL,KBR,,,,,,30817317,29MAY2022:08:29:28.693
43447170,MH,2711,,28-May-22,SDK,KUL,,,,,,30817318,29MAY2022:08:29:28.710
43447171,MH,2711,,28-May-22,SDK,KUL,,,,,,30817319,29MAY2022:08:29:28.710
43447172,MH,2711,,28-May-22,SDK,KUL,,,,,,30817320,29MAY2022:08:29:28.723
43447173,MH,2711,,28-May-22,SDK,KUL,,,,,,30817321,29MAY2022:08:29:28.723
43447174,MH,2711,,28-May-22,SDK,KUL,,,,,,30817322,29MAY2022:08:29:28.723
43447175,MH,2710,,23-May-22,KUL,SDK,,,,,,30817323,29MAY2022:08:29:28.740
43447176,MH,2711,,28-May-22,SDK,KUL,,,,,,30817324,29MAY2022:08:29:28.740
43447177,MH,2711,,28-May-22,SDK,KUL,,,,,,30817325,29MAY2022:08:29:28.740
43447178,MH,2711,,28-May-22,SDK,KUL,,,,,,30817326,29MAY2022:08:29:28.757
43447179,MH,2710,,19-May-22,KUL,SDK,,,,,,30817327,29MAY2022:08:29:28.757
43447180,MH,2711,,28-May-22,SDK,KUL,,,,,,30817328,29MAY2022:08:29:28.757
43447181,MH,2711,,28-May-22,SDK,KUL,,,,,,30817329,29MAY2022:08:29:28.757
43447182,MH,2711,,28-May-22,SDK,KUL,,,,,,30817330,29MAY2022:08:29:28.770
43447183,MH,2710,,21-May-22,KUL,SDK,,,,,,30817331,29MAY2022:08:29:28.770
43447184,MH,2711,,28-May-22,SDK,KUL,,,,,,30817332,29MAY2022:08:29:28.770
43447185,MH,2711,,28-May-22,SDK,KUL,,,,,,30817333,29MAY2022:08:29:28.787
43447186,MH,2711,,28-May-22,SDK,KUL,,,,,,30817334,29MAY2022:08:29:28.787
43447187,MH,2711,,28-May-22,SDK,KUL,,,,,,30817335,29MAY2022:08:29:28.787
43447188,MH,2711,,28-May-22,SDK,KUL,,,,,,30817336,29MAY2022:08:29:28.803
43447189,MH,2711,,28-May-22,SDK,KUL,,,,,,30817337,29MAY2022:08:29:28.803
43447190,MH,2711,,28-May-22,SDK,KUL,,,,,,30817338,29MAY2022:08:29:28.803
43447191,MH,2711,,28-May-22,SDK,KUL,,,,,,30817339,29MAY2022:08:29:28.820
43447192,MH,2711,,28-May-22,SDK,KUL,,,,,,30817340,29MAY2022:08:29:28.820
43447193,MH,1276,,28-May-22,KUL,KUA,,,,,,30817340,29MAY2022:08:29:28.820
43447194,MH,2711,,28-May-22,SDK,KUL,,,,,,30817341,29MAY2022:08:29:28.833
43447195,MH,2711,,28-May-22,SDK,KUL,,,,,,30817342,29MAY2022:08:29:28.833
43447196,MH,2710,,25-May-22,KUL,SDK,,,,,,30817343,29MAY2022:08:29:28.833
43447197,MH,2711,,28-May-22,SDK,KUL,,,,,,30817344,29MAY2022:08:29:28.833
43447198,MH,2710,,22-May-22,KUL,SDK,,,,,,30817345,29MAY2022:08:29:28.850
43447199,MH,2711,,28-May-22,SDK,KUL,,,,,,30817346,29MAY2022:08:29:28.850
43447200,MH,2710,,26-May-22,KUL,SDK,,,,,,30817347,29MAY2022:08:29:28.850
43447201,MH,2711,,28-May-22,SDK,KUL,,,,,,30817348,29MAY2022:08:29:28.850
43447202,MH,2711,,28-May-22,SDK,KUL,,,,,,30817349,29MAY2022:08:29:28.867
43447203,MH,2711,,28-May-22,SDK,KUL,,,,,,30817350,29MAY2022:08:29:28.867
43447204,MH,2711,,28-May-22,SDK,KUL,,,,,,30817351,29MAY2022:08:29:28.880
43447205,MH,2711,,28-May-22,SDK,KUL,,,,,,30817352,29MAY2022:08:29:28.880
43447206,MH,2711,,28-May-22,SDK,KUL,,,,,,30817353,29MAY2022:08:29:28.880
43447207,MH,2711,,28-May-22,SDK,KUL,,,,,,30817354,29MAY2022:08:29:28.880
43447208,MH,2711,,28-May-22,SDK,KUL,,,,,,30817355,29MAY2022:08:29:28.897
43447209,MH,1051,,29-May-22,KUL,JHB,,,,,,30817355,29MAY2022:08:29:28.897
43447210,MH,2711,,28-May-22,SDK,KUL,,,,,,30817356,29MAY2022:08:29:28.897
43447211,MH,2711,,28-May-22,SDK,KUL,,,,,,30817357,29MAY2022:08:29:28.897
43447212,MH,2710,,21-May-22,KUL,SDK,,,,,,30817358,29MAY2022:08:29:28.913
43447213,MH,2711,,28-May-22,SDK,KUL,,,,,,30817359,29MAY2022:08:29:28.913
